200,205,204,206,193,192,142,34,33,35,49,48,50
75,77,73,72,74,79,29,12,14,10,9,11,16
76,62,60,61,56,54,13,1,5,3,4,17,15
198,199,203,201,202,80,39,53,51,52,47,45,46
65,63,64,68,66,67,78,40,161,159,160,155,153
21,22,8,6,7,2,26,27,28,32,30,31,44
23,19,18,20,25,24,55,41,37,36,38,43,42
70,69,71,58,57,59,194,141,143,157,156,158,154
